id,parent_id,name,name_en,area
4709,47,คำตากล้า,Kham Ta Kla,446.08628720499996
4710,47,บ้านม่วง,Ban Muang,880.081132304
4711,47,อากาศอำนวย,Akat Amnuai,663.9004010809999
4712,47,สว่างแดนดิน,Sawang Daen Din,1103.1415210599998
4713,47,ส่องดาว,Song Dao,388.309050813
4714,47,เต่างอย,Tao Ngoi,349.246529505
4715,47,โคกศรีสุพรรณ,Khok Si Suphan,295.53230263200004
4716,47,เจริญศิลป์,Charoen Sin,485.723085055
4717,47,โพนนาแก้ว,Phon Na Kaeo,414.985526365
4718,47,ภูพาน,Phu Phan,828.360987763
4801,48,เมืองนครพนม,Mueang Nakhon Phanom,917.542067721
4802,48,ปลาปาก,Pla Pak,644.55244204
4803,48,ท่าอุเทน,Tha Uthen,657.2679505030001
4804,48,บ้านแพง,Ban Phaeng,356.1536904309999
4805,48,ธาตุพนม,That Phanom,400.77147244599996
4806,48,เรณูนคร,Renu Nakhon,264.356965867
4807,48,นาแก,Na Kae,762.864346083
4808,48,ศรีสงคราม,Si Songkhram,888.458773997
4809,48,นาหว้า,Na Wa,412.697309893
4810,48,โพนสวรรค์,Phon Sawan,678.345540852
4811,48,นาทม,Na Thom,382.028787459
4812,48,วังยาง,Wang Yang,195.055218207
4901,49,เมืองมุกดาหาร,Mueang Mukdahan,1414.44168641
4902,49,นิคมคำสร้อย,Nikhom Kham Soi,467.481180703
4903,49,ดอนตาล,Don Tan,583.7658484359999
4904,49,ดงหลวง,Dong Luang,1054.3153600399999
4905,49,คำชะอี,Kham Cha-I,810.0495854420001
4906,49,ว่านใหญ่,Wan Yai,127.044670574
4907,49,หนองสูง,Nong Sung,341.49440238200003
5001,50,เมืองเชียงใหม่,Mueang Chiang Mai,202.843642174
5002,50,จอมทอง,Chom Thong,1282.7390320499999
5003,50,แม่แจ่ม,Mae Chaem,3855.70667258
5004,50,เชียงดาว,Chiang Dao,2400.05127968
5005,50,ดอยสะเก็ด,Doi Saket,756.6447299839999
5006,50,แม่แตง,Mae Taeng,1640.0945735599998
5007,50,แม่ริม,Mae Rim,531.52166599
5008,50,สะเมิง,Samoeng,1222.69253433
5009,50,ฝาง,Fang,974.313115341
5010,50,แม่อาย,Mae Ai,880.859359277
5011,50,พร้าว,Phrao,1485.49340693
5012,50,สันป่าตอง,San Patong,205.115889663
5013,50,สันกำแพง,San Kamphaeng,282.926897869
5014,50,สันทราย,San Sai,396.950849688
5015,50,หางดง,Hang Dong,314.40170458700004
5016,50,ฮอด,Hot,1729.0884544
5017,50,ดอยเต่า,Doi Tao,984.282279679
5018,50,อมก๋อย,Omkoi,3250.74241771
5019,50,สารภี,Saraphi,124.10028239
5020,50,เวียงแหง,Wiang Haeng,916.035348795
5021,50,ไชยปราการ,Chai Prakan,577.833946611
5022,50,แม่วาง,Mae Wang,716.43551446
5023,50,แม่ออน,Mae On,544.310330209
5024,50,ดอยหล่อ,Doi Lo,255.899065702
5101,51,เมืองลำพูน,Mueang Lamphun,554.538318875
5102,51,แม่ทา,Mae Tha,884.086036617
5103,51,บ้านโฮ่ง,Ban Hong,583.987874147
5104,51,ลี้,Li,2075.78559769
5105,51,ทุ่งหัวช้าง,Thung Hua Chang,530.079720393
5106,51,ป่าซาง,Pa Sang,337.92040313999996
5107,51,บ้านธิ,Ban Thi,156.821196228
5108,51,เวียงหนองล่อง,Wiang Nong Long,62.9244865808
5201,52,เมืองลำปาง,Mueang Lampang,1383.59765954
5202,52,แม่เมาะ,Mae Mo,1314.9379221600002
5203,52,เกาะคา,Ko Kha,594.010249426
5204,52,เสริมงาม,Soem Ngam,854.929844637
5205,52,งาว,Ngao,1770.4155856
5206,52,แจ้ห่ม,Chae Hom,1324.6595614100002
5207,52,วังเหนือ,Wang Nuea,1068.52972093
5208,52,เถิน,Thoen,2058.28036355
5209,52,แม่พริก,Mae Phrik,764.403511171
5210,52,แม่ทะ,Mae Tha,937.008371354
5211,52,สบปราบ,Sop Prap,573.367413885
5212,52,ห้างฉัตร,Hang Chat,708.5060789930001
5213,52,เมืองปาน,Mueang Pan,1132.64362081
5301,53,เมืองอุตรดิตถ์,Mueang Uttaradit,938.3642107009999
5302,53,ตรอน,Tron,360.670984826
5303,53,ท่าปลา,Tha Pla,2057.32169442
5304,53,น้ำปาด,Nam Pat,1685.990433
5305,53,ฟากท่า,Fak Tha,749.725860858
5306,53,บ้านโคก,Ban Khok,1147.9204655199999
5307,53,พิชัย,Phichai,806.1968731740001
5308,53,ลับแล,Laplae,543.475807037
5309,53,ทองแสนขัน,Thong Saen Khan,853.280118499
5401,54,เมืองแพร่,Mueang Phrae,923.0449113259999
5402,54,ร้องกวาง,Rong Kwang,827.546052597
5403,54,ลอง,Long,1459.84655014
5404,54,สูงเม่น,Sung Men,424.93726482700004
5405,54,เด่นชัย,Den Chai,633.062282754
5406,54,สอง,Song,1758.2458980899999
5407,54,วังชิ้น,Wang Chin,1165.86125831
5408,54,หนองม่วงไข่,Nong Muang Khai,156.69516070199998
5501,55,เมืองน่าน,Mueang Nan,1155.29697298
5502,55,แม่จริม,Mae Charim,1211.28492983
5503,55,บ้านหลวง,Ban Luang,441.57016702600004
5504,55,นาน้อย,Na Noi,1255.5902768
5505,55,ปัว,Pua,948.5285820080001
5506,55,ท่าวังผา,Tha Wang Pha,894.259622294
5507,55,เวียงสา,Wiang Sa,2513.2734595700003
5508,55,ทุ่งช้าง,Thung Chang,824.37318404
5509,55,เชียงกลาง,Chiang Klang,364.582322846
5510,55,นาหมื่น,Na Muen,1133.74454192
5511,55,สันติสุข,Santi Suk,455.16632580699996
5512,55,บ่อเกลือ,Bo Kluea,1075.56762501
5513,55,สองแคว,Song Khwae,696.518371548
5514,55,ภูเพียง,Phu Phiang,523.787622255
5515,55,เฉลิมพระเกียรติ,Chaloem Phrakiat,660.7384627849999
5601,56,เมืองพะเยา,Mueang Phayao,1027.81415926
5602,56,จุน,Chun,616.8677331670001
5603,56,เชียงคำ,Chiang Kham,980.09444696
5604,56,เชียงม่วน,Chiang Muan,810.83590646
5605,56,ดอกคำใต้,Dok Khamtai,866.37492047
5606,56,ปง,Pong,1964.2430547899999
5607,56,แม่ใจ,Mae Chai,342.53884993599996
5608,56,ภูซาง,Phu Sang,342.774622346
5609,56,ภูกามยาว,Phu Kam Yao,244.74382301
5701,57,เมืองเชียงราย,Mueang Chiang Rai,1915.4557206
5702,57,เวียงชัย,Wiang Chai,405.33993316699997
5703,57,เชียงของ,Chiang Khong,887.681441772
5704,57,เทิง,Thoeng,993.940998667
5705,57,พาน,Phan,1137.4114272699999
5706,57,ป่าแดด,Pa Daet,299.230863036
5707,57,แม่จัน,Mae Chan,785.566528023
5708,57,เชียงแสน,Chiang Saen,529.586600199
5709,57,แม่สาย,Mae Sai,354.573809979
5710,57,แม่สรวย,Mae Saruai,1626.71683888
5711,57,เวียงป่าเป้า,Wiang Pa Pao,1435.5172381500001
5712,57,พญาเม็งราย,Phaya Mengrai,546.926327975
5713,57,เวียงแก่น,Wiang Kaen,536.578137059
5714,57,ขุนตาล,Khun Tan,307.37583926599996
5715,57,แม่ฟ้าหลวง,Mae Fa Luang,770.436033952
5716,57,แม่ลาว,Mae Lao,248.368017879
5717,57,เวียงเชียงรุ้ง,Wiang Chiang Rung,317.898766497
5718,57,ดอยหลวง,Doi Luang,368.427576846
5801,58,เมืองแม่ฮ่องสอน,Mueang Mae Hong Son,2682.22259058
5802,58,ขุนยวม,Khun Yuam,1872.34374232
5803,58,ปาย,Pai,2663.10358063
5804,58,แม่สะเรียง,Mae Sariang,3042.64541629
5805,58,แม่ลาน้อย,Mae La Noi,1583.0051356
5806,58,สบเมย,Sop Moei,1661.0651994300001
5807,58,ปางมะผ้า,Pang Mapha,1270.7644101800001
6001,60,เมืองนครสวรรค์,Mueang Nakhon Sawan,847.1687104839999
6002,60,โกรกพระ,Krok Phra,347.788168741
6003,60,ชุมแสง,Chum Saeng,651.712339522
6004,60,หนองบัว,Nong Bua,952.55832549
6005,60,บรรพตพิสัย,Banphot Phisai,834.439967702
6006,60,เก้าเลี้ยว,Kao Liao,272.965043031
6007,60,ตาคลี,Ta Khli,958.999811295
6008,60,ท่าตะโก,Tha Tako,975.449623187
6009,60,ไพศาลี,Phaisali,1133.58680805
6010,60,พยุหะคีรี,Phayuha Khiri,764.653813787
6011,60,ลาดยาว,Lat Yao,855.745231208
6012,60,ตากฟ้า,Tak Fa,567.289089884
6013,60,แม่วงก์,Mae Wong,1183.19343652
6014,60,แม่เปิน,Mae Poen,394.948900423
6015,60,ชุมตาบง,Chum Ta Bong,287.839849052
6101,61,เมืองอุทัยธานี,Mueang Uthai Thani,265.099497461
6102,61,ทัพทัน,Thapthan,424.205690246
6103,61,สว่างอารมณ์,Sawang Arom,502.910003699
6104,61,หนองฉาง,Nong Chang,399.042321096
6105,61,หนองขาหย่าง,Nong Kha Yang,193.77509836000002
6106,61,บ้านไร่,Ban Rai,3796.9421782199997
6107,61,ลานสัก,Lan Sak,1668.2160024500001
6108,61,ห้วยคต,Huai Khot,433.917384923
6201,62,เมืองกำแพงเพชร,Mueang Kamphaeng Phet,1707.97015271
6202,62,ไทรงาม,Sai Ngam,629.44880548
6203,62,คลองลาน,Khlong Lan,1676.80135302
6204,62,ขาณุวรลักษบุรี,Khanu Woralakburi,1338.2885202
6205,62,คลองขลุง,Khlong Khlung,825.9309696419999
6206,62,พรานกระต่าย,Phran Kratai,1147.90041297
6207,62,ลานกระบือ,Lan Krabue,472.772375116
6208,62,ทรายทองวัฒนา,Sai Thong Watthana,238.285243701
6209,62,ปางศิลาทอง,Pang Sila Thong,867.7197247070001
6210,62,บึงสามัคคี,Bueng Samakkhi,320.27973096
6211,62,โกสัมพีนคร,Kosamphi Nakhon,624.0722575880001
6301,63,เมืองตาก,Mueang Tak,2226.45524437
6302,63,บ้านตาก,Ban Tak,1188.78822519
6303,63,สามเงา,Sam Ngao,3209.6120917199996
6304,63,แม่ระมาด,Mae Ramat,1757.80068493
6305,63,ท่าสองยาง,Tha Song Yang,2245.80676828
6306,63,แม่สอด,Mae Sot,1836.63927174
6307,63,พบพระ,Phop Phra,1134.70348738
6308,63,อุ้มผาง,Um Phang,5564.90057916
6309,63,วังเจ้า,Wang Chao,830.0663370010001
6401,64,เมืองสุโขทัย,Mueang Sukhothai,641.204385878
6402,64,บ้านด่านลานหอย,Ban Dan Lan Hoi,1069.12176797
6403,64,คีรีมาศ,Khiri Mat,787.353796365
6404,64,กงไกรลาศ,Kong Krailat,520.534079438
6405,64,ศรีสัชนาลัย,Si Satchanalai,2450.01540488
6406,64,ศรีสำโรง,Si Samrong,647.1869049850001
6407,64,สวรรคโลก,Sawankhalok,718.799053843
6408,64,ศรีนคร,Si Nakhon,212.507268718
6409,64,ทุ่งเสลี่ยม,Thung Saliam,676.554391914
6501,65,เมืองพิษณุโลก,Mueang Phitsanulok,830.9465171009999
6502,65,นครไทย,Nakhon Thai,2742.680884
6503,65,ชาติตระการ,Chat Trakan,1919.14965923
6504,65,บางระกำ,Bang Rakam,1121.90315169
6505,65,บางกระทุ่ม,Bang Krathum,409.826011678
6506,65,พรหมพิราม,Phrom Phiram,964.359182239
6507,65,วัดโบสถ์,Wat Bot,1029.0605071
6508,65,วังทอง,Wang Thong,1989.0687033800002
6509,65,เนินมะปราง,Noen Maprang,1287.76906309
6601,66,เมืองพิจิตร,Mueang Phichit,634.381021419
6602,66,วังทรายพูน,Wang Sai Phun,297.26322148400004
6603,66,โพธิ์ประทับช้าง,Pho Prathap Chang,468.419160314
6604,66,ตะพานหิน,Taphan Hin,512.673683932
6605,66,บางมูลนาก,Bang Mun Nak,455.061332166
6606,66,โพทะเล,Pho Thale,607.20253971
6607,66,สามง่าม,Sam Ngam,422.087491917
6608,66,ทับคล้อ,Thap Khlo,474.47267488700004
6609,66,สากเหล็ก,Sak Lek,203.131555276
6610,66,บึงนาราง,Bueng Na Rang,341.181012661
6611,66,ดงเจริญ,Dong Charoen,268.360718702
6612,66,วชิรบารมี,Wachira Barami,321.388870702
6701,67,เมืองเพชรบูรณ์,Mueang Phetchabun,2613.93792153
6702,67,ชนแดน,Chon Daen,1292.59245024
6703,67,หล่มสัก,Lom Sak,1643.86873024
6704,67,หล่มเก่า,Lom Kao,1121.05435239
6705,67,วิเชียรบุรี,Wichian Buri,1721.86244218
6706,67,ศรีเทพ,Si Thep,943.596229695
6707,67,หนองไผ่,Nong Phai,1460.57423756
6708,67,บึงสามพัน,Bueng Sam Phan,914.689083884
6709,67,น้ำหนาว,Nam Nao,1081.31567699
6710,67,วังโป่ง,Wang Pong,574.85071909
6711,67,เขาค้อ,Khao Kho,952.286427549
7001,70,เมืองราชบุรี,Mueang Ratchaburi,553.722255786
7002,70,จอมบึง,Chom Bueng,914.494005979
7003,70,สวนผึ้ง,Suan Phueng,1149.94844769
7004,70,ดำเนินสะดวก,Damnoen Saduak,243.346805954
7005,70,บ้านโป่ง,Ban Pong,402.819711853
7006,70,บางแพ,Bang Phae,210.738795976
7007,70,โพธาราม,Photharam,559.872444136
7008,70,ปากท่อ,Pak Tho,929.6733009129999
7009,70,วัดเพลง,Wat Phleng,43.2615819814
7010,70,บ้านคา,Ban Kha,980.450177738
7101,71,เมืองกาญจนบุรี,Mueang Kanchanaburi,1716.25157018
7102,71,ไทรโยค,Sai Yok,2977.58124309
7103,71,บ่อพลอย,Bo Phloi,1429.3566422899999
7104,71,ศรีสวัสดิ์,Si Sawat,3399.60022982
7105,71,ท่ามะกา,Tha Maka,459.283463951
7106,71,ท่าม่วง,Tha Muang,666.543243244
7107,71,ทองผาภูมิ,Thong Pha Phum,4464.358465390001
7108,71,สังขละบุรี,Sangkhla Buri,3647.4297594699997
7109,71,พนมทวน,Phanom Thuan,529.743104096
7110,71,เลาขวัญ,Lao Khwan,1153.26387868
7111,71,ด่านมะขามเตี้ย,Dan Makham Tia,679.0758921490001
7112,71,หนองปรือ,Nong Prue,613.783827847
7113,71,ห้วยกระเจา,Huai Krachao,627.818373097
7201,72,เมืองสุพรรณบุรี,Mueang Suphan Buri,562.035428509
7202,72,เดิมบางนางบวช,Doem Bang Nang Buat,584.3192627560001
7203,72,ด่านช้าง,Dan Chang,1416.87468252
7204,72,บางปลาม้า,Bang Pla Ma,574.752492555
7205,72,ศรีประจันต์,Si Prachan,321.338629389
7206,72,ดอนเจดีย์,Don Chedi,371.82975305900004
7207,72,สองพี่น้อง,Song Phi Nong,833.28984987
7208,72,สามชุก,Sam Chuk,345.795765049
7209,72,อู่ทอง,U Thong,742.484873274
7210,72,หนองหญ้าไซ,Nong Ya Sai,496.544700277
7301,73,เมืองนครปฐม,Mueang Nakhon Pathom,474.582459851
7302,73,กำแพงแสน,Kamphaeng Saen,557.069235505
7303,73,นครชัยศรี,Nakhon Chai Si,301.604869741
7304,73,ดอนตูม,Don Tum,174.309205626
7305,73,บางเลน,Bang Len,625.525730515
7306,73,สามพราน,Sam Phran,265.026572457
7307,73,พุทธมณฑล,Phuttha Monthon,77.46018880689999
7401,74,เมืองสมุทรสาคร,Mueang Samut Sakhon,531.820668041
7402,74,กระทุ่มแบน,Krathum Baen,150.444777697
7403,74,บ้านแพ้ว,Ban Phaeo,318.83353068400004
7501,75,เมืองสมุทรสงคราม,Mueang Samut Songkhram,202.736053593
7502,75,บางคนที,Bang Khonthi,76.8829425454
7503,75,อัมพวา,Amphawa,197.689477035
7601,76,เมืองเพชรบุรี,Mueang Phetchaburi,332.372549778
7602,76,เขาย้อย,Khao Yoi,365.370251003
7603,76,หนองหญ้าปล้อง,Nong Ya Plong,1412.8551481900001
7604,76,ชะอำ,Cha-Am,605.2991711000001
7605,76,ท่ายาง,Tha Yang,901.470533422
7606,76,บ้านลาด,Ban Lat,302.00566532700003
7607,76,บ้านแหลม,Ban Laem,230.78574049099998
7608,76,แก่งกระจาน,Kaeng Krachan,2967.71676494
7701,77,เมืองประจวบคีรีขันธ์,Mueang Prachuap Khiri Khan,970.857517718
7702,77,กุยบุรี,Kui Buri,994.973974332
7703,77,ทับสะแก,Thap Sakae,625.838420101
7704,77,บางสะพาน,Bang Saphan,863.1517670679999
7705,77,บางสะพานน้อย,Bang Saphan Noi,796.289974273
7706,77,ปราณบุรี,Pran Buri,737.604160654
7707,77,หัวหิน,Hua Hin,1347.06045948
7708,77,สามร้อยยอด,Sam Roi Yot,1054.3119984500001
8001,80,เมืองนครศรีธรรมราช,Mueang Nakhon Si Thammarat,640.362062034
8002,80,พรหมคีรี,Phrom Khiri,283.468269954
8003,80,ลานสกา,Lan Saka,396.279553045
8004,80,ฉวาง,Chawang,497.83993124
8005,80,พิปูน,Phipun,567.683422894
8006,80,เชียรใหญ่,Chian Yai,370.194539856
8007,80,ชะอวด,Cha-Uat,863.107633976
8008,80,ท่าศาลา,Tha Sala,480.549694004
8009,80,ทุ่งสง,Thung Song,1045.676049
8010,80,นาบอน,Na Bon,238.756977273
8011,80,ทุ่งใหญ่,Thung Yai,690.018142056
8012,80,ปากพนัง,Pak Phanang,610.5552393170001
8013,80,ร่อนพิบูลย์,Ron Phibun,493.773822964
8014,80,สิชล,Sichon,790.69469252
8015,80,ขนอม,Khanom,358.180744592663
8016,80,หัวไทร,Hua Sai,503.181012721
8017,80,บางขัน,Bang Khan,539.553424354
8018,80,ถ้ำพรรณรา,Tham Phannara,202.685568786
8019,80,จุฬาภรณ์,Chulaphon,265.028081783
8020,80,พระพรหม,Phra Phrom,171.354785728
8021,80,นบพิตำ,King Amphoe Nopphitam,829.8680999889999
8022,80,ช้างกลาง,King Amphoe Chang Klang,313.490740776
8023,80,เฉลิมพระเกียรติ,Chaloem Phrakiat,208.076203778
8101,81,เมืองกระบี่,Mueang Krabi,1038.1844008599903
8102,81,เขาพนม,Khao Phanom,975.449724186
8103,81,เกาะลันตา,Ko Lanta,385.65806841530895
8104,81,คลองท่อม,Khlong Thom,1282.8942501099998
8105,81,อ่าวลึก,Ao Luek,905.741015545
8106,81,ปลายพระยา,Plai Phraya,607.0006217690001
8107,81,ลำทับ,Lam Thap,323.37588466500006
8108,81,เหนือคลอง,Nuea Khlong,589.7747901800461
8201,82,เมืองพังงา,Mueang Phangnga,749.457174801
8202,82,เกาะยาว,Ko Yao,1193.72377457
8203,82,กะปง,Kapong,695.13562093
8204,82,ตะกั่วทุ่ง,Takua Thung,747.630835288
8205,82,ตะกั่วป่า,Takua Pa,688.681062622
8206,82,คุระบุรี,Khura Buri,1160.4625026569136
8207,82,ทับปุด,Thap Put,343.136320735
8208,82,ท้ายเหมือง,Thai Mueang,700.2669212970001
8301,83,เมืองภูเก็ต,Mueang Phuket,206.80759538440327
8302,83,กะทู้,Kathu,90.5269255803
8303,83,ถลาง,Thalang,330.85974361703273
8401,84,เมืองสุราษฎร์ธานี,Mueang Surat Thani,384.425825618
8402,84,กาญจนดิษฐ์,Kanchanadit,1236.23865781
8403,84,ดอนสัก,Don Sak,418.2091620833838
8404,84,เกาะสมุย,Ko Samui,316.89836207914493
8405,84,เกาะพะงัน,Ko Pha-Ngan,140.956436327425
8406,84,ไชยา,Chaiya,755.573259094
8407,84,ท่าชนะ,Tha Chana,1154.40579731
8408,84,คีรีรัฐนิคม,Khiri Rat Nikhom,875.733736719
8409,84,บ้านขุนตาล,Ban Ta Khun,1668.3407918399998
8410,84,พนม,Phanom,1398.65208914
8411,84,ท่าฉาง,Tha Chang,1253.00381832
8412,84,บ้านนาสาร,Ban Na San,883.141022637
8413,84,บ้านนาเดิม,Ban Na Doem,213.746812976
8414,84,เคียนซา,Khian Sa,863.664521219
8415,84,เวียงสระ,Wiang Sa,441.784832511
8416,84,พระแสง,Phra Saeng,814.514982444
8417,84,พุนพิน,Phunphin,1095.26900021
8418,84,ชัยบุรี,Chai Buri,535.448304992
8419,84,วิภาวดี,Vibhavadi,569.285032691
8501,85,เมืองระนอง,Mueang Ranong,852.2977624367729
8502,85,ละอุ่น,La-Un,635.4993015000001
8503,85,กะเปอร์,Kapoe,593.9437765794432
8504,85,กระบุรี,Kra Buri,1098.82479668
8505,85,สุขสำราญ,Suk Samran,521.2350820855836
8601,86,เมืองชุมพร,Mueang Chumphon,915.9228552091042
8602,86,ท่าแซะ,Tha Sae,1698.9976098599998
8603,86,ปะทิว,Pathio,876.4749234332634
8604,86,หลังสวน,Lang Suan,674.621194315069
8605,86,ละแม,Lamae,423.120091591
8606,86,พะโต๊ะ,Phato,1005.72654075
8607,86,สวี,Sawi,963.8570095688264
8608,86,ทุ่งตะโก,Thung Tako,332.50995913013173
9001,90,เมืองสงขลา,Mueang Songkhla,235.05417363
9002,90,สทิงพระ,Sathing Phra,228.58470643
9003,90,จะนะ,Chana,725.0978849630001
9004,90,นาทวี,Na Thawi,895.8904835
9005,90,เทพา,Thepha,762.5743127009999
9006,90,สะบ้าย้อย,Saba Yoi,1088.75083773
9007,90,ระโนด,Ranot,508.177548226
9008,90,กระแสสินธุ์,Krasae Sin,355.137555841
9009,90,รัตภูมิ,Rattaphum,764.645393379
9010,90,สะเดา,Sadao,1189.573274
9011,90,หาดให่ญ,Hat Yai,911.750037051
9012,90,นาหม่อม,Na Mom,163.059976201
9013,90,ควนเนียง,Khuan Niang,285.37161995499997
9014,90,บางกล่ำ,Bang Klam,166.544289921
9015,90,สิงหนคร,Singhanakhon,278.320218664
9016,90,คลองหอยโข่ง,Khlong Hoi Khong,348.33249647
9101,91,เมืองสตูล,Mueang Satun,1120.5344825887387
9102,91,ควนโดน,Khuan Don,253.82771259700002
9103,91,ควนกาหลง,Khuan Kalong,611.6247785090001
9104,91,ท่าแพ,Tha Phae,258.487543146
9105,91,ละงู,La-Ngu,455.07763955886
9106,91,ทุ่งหว้า,Thung Wa,529.681244202
9107,91,มะนัง,Manang,241.424305373
9201,92,เมืองตรัง,Mueang Trang,505.41418497
9202,92,กันตัง,Kantang,743.1222822113302
9203,92,ย่านตาขาว,Yan Ta Khao,509.506238135
9204,92,ปะเหลียน,Palian,949.047218263935
9205,92,สิเกา,Sikao,530.0320227964269
9206,92,ห้วยยอด,Huai Yot,888.8525757389999
9207,92,วังวิเศษ,Wang Wiset,575.519286925
9208,92,นาโยง,Na Yong,283.126249115
9209,92,รัษฎา,Ratsada,252.28044062999996
9210,92,หาดสำราญ,Hat Samran,196.6534738777898
9301,93,เมืองพัทลุง,Mueang Phatthalung,557.2231011160001
9302,93,กงหรา,Kong Ra,350.610906156
9303,93,เขาชัยสน,Khao Chaison,386.093408281
9304,93,ตะโหมด,Tamot,318.11460275300004
9305,93,ควนขนุน,Khuan Khanun,621.54513049
9306,93,ปากพะยูน,Pak Phayun,555.832488164
9307,93,ศรีบรรพต,Si Banphot,275.86751617299996
9308,93,ป่าบอน,Pa Bon,557.969203701
9309,93,บางแก้ว,Bang Kaeo,178.256725325
9310,93,ป่าพยอม,Pa Phayom,347.330629969
9311,93,ศรีนครินทร์,Srinagarindra,290.286191279
9401,94,เมืองปัตตานี,Mueang Pattani,108.550705963
9402,94,โคกโพธิ์,Khok Pho,348.222567764
9403,94,หนองจิก,Nong Chik,273.53715055000004
9404,94,ปะนาเระ,Panare,165.633145037
9405,94,มายอ,Mayo,232.846103252
9406,94,ทุ่งยางแดง,Thung Yang Daeng,160.39461032
9407,94,สายบุรี,Sai Buri,234.93516503200001
9408,94,ไม้แก่น,Mai Kaen,66.9033102541
9409,94,ยะหริ่ง,Yaring,249.150926306
9410,94,ยะรัง,Yarang,251.517772375
9411,94,กะพ้อ,Kapho,95.3173123164
9412,94,แม่ลาน,Mae Lan,89.94535359289999
9501,95,เมืองยะลา,Mueang Yala,368.074001046
9502,95,เบตง,Betong,1518.69370756
9503,95,บันนังสตา,Bannang Sata,667.552915105
9504,95,ธารโต,Than To,775.787201534
9505,95,ยะหา,Yaha,540.996255915
9506,95,รามัน,Raman,558.462485068
9507,95,กาบัง,Kabang,511.29566088200005
9508,95,กรงปีนัง,Krong Pinang,211.63468900499998
9601,96,เมืองนราธิวาส,Mueang Narathiwat,362.992549566
9602,96,ตากใบ,Tak Bai,322.302023487
9603,96,บาเจาะ,Bacho,210.75072057499997
9604,96,ยี่งอ,Yi-Ngo,214.03485271399998
9605,96,ระแงะ,Ra-Ngae,507.48273246499997
9606,96,รือเสาะ,Rueso,547.963669954
9607,96,ศรีสาคร,Si Sakhon,602.861522066
9608,96,แว้ง,Waeng,325.384238074
9609,96,สุคิริน,Sukhirin,594.345412893
9610,96,สุไหงโก-ลก,Su-Ngai Kolok,157.516401451
9611,96,สุไหงปาดี,Su-Ngai Padi,440.338059288
9612,96,จะแนะ,Chanae,664.464651402
9613,96,เจาะไอร้อง,Cho-Ai Rong,223.728716451
